,rain,temperature,humidity,pressure,solar_radiation,wind_speed,wind_direction,visibility,total_cloud
2021-07-31 15:00,,33.2,64,32.4,3.08,2.3,180,1837,6
2021-07-31 16:00,,33.0,68,34.0,2.17,2.2,250,1648,7
2021-07-31 17:00,,32.5,69,33.6,1.76,1.3,200,1781,6
2021-07-31 18:00,,31.7,70,32.6,1.04,1.2,200,1989,4
2021-07-31 19:00,,30.1,77,32.8,0.4,0.9,140,2000,4
2021-07-31 20:00,,28.6,83,32.4,0.02,0.8,110,1930,2
2021-07-31 21:00,,28.2,86,32.8,,0.7,140,1978,3
2021-07-31 22:00,,27.7,89,33.0,,0.6,140,1776,5
2021-07-31 23:00,,27.3,91,32.8,,0.8,140,1632,3
2021-08-01 00:00,,27.1,93,33.2,,0.2,0,1434,2
2021-08-01 01:00,,26.6,96,33.4,,0.5,180,1130,3
2021-08-01 02:00,,26.1,96,32.4,,0.1,0,1009,4
2021-08-01 03:00,,26.2,96,32.6,,0.2,0,1145,8
2021-08-01 04:00,,26.1,95,32.1,,0.0,0,1188,5
2021-08-01 05:00,,26.2,96,32.6,,0.2,0,1190,7
2021-08-01 06:00,,25.7,96,31.7,0.01,0.5,20,1160,6
2021-08-01 07:00,,27.0,90,32.1,0.25,0.5,340,1892,10
2021-08-01 08:00,,27.2,88,31.7,0.37,0.6,270,1749,8
2021-08-01 09:00,,27.8,87,32.4,0.56,0.2,0,1764,9
2021-08-01 10:00,,30.3,80,34.4,1.82,0.4,0,1468,9
2021-08-01 11:00,,31.0,73,32.6,2.38,1.4,290,1810,8
2021-08-01 12:00,,32.7,66,32.6,3.2,1.1,320,1919,8
2021-08-01 13:00,,33.2,63,31.9,3.29,2.1,200,1979,7
2021-08-01 14:00,,33.0,63,31.7,2.92,2.0,180,1903,7
2021-08-01 15:00,,33.0,66,33.0,2.07,1.5,110,1780,8
2021-08-01 16:00,,32.9,66,32.8,2.42,1.9,180,1962,7
2021-08-01 17:00,,32.1,65,30.9,1.85,2.1,180,1991,6
2021-08-01 18:00,,31.2,68,30.7,1.1,1.6,160,1985,5
2021-08-01 19:00,,29.3,77,31.3,0.36,1.2,140,2000,5
2021-08-01 20:00,,28.6,80,31.3,0.01,0.5,230,2000,5
2021-08-01 21:00,,28.2,83,31.7,,0.6,110,2000,6
2021-08-01 22:00,,28.1,83,31.5,,0.5,200,2000,8
2021-08-01 23:00,,27.0,90,32.1,,0.3,0,2000,4
2021-08-02 00:00,,26.4,90,30.9,,0.1,0,1780,4
2021-08-02 01:00,,26.3,91,31.1,,0.1,0,,7
2021-08-02 02:00,,26.3,93,31.7,,0.1,0,1823,6
2021-08-02 03:00,,26.0,94,31.5,,0.0,0,1902,7
2021-08-02 04:00,,26.0,93,31.1,,0.3,0,1948,8
2021-08-02 05:00,,26.0,93,31.1,,0.3,0,1861,7
2021-08-02 06:00,,25.8,92,30.4,0.01,1.0,20,1988,8
2021-08-02 07:00,,26.6,89,30.9,0.15,0.7,20,1970,8
2021-08-02 08:00,,27.2,87,31.3,0.36,0.6,290,1882,6
2021-08-02 09:00,,28.6,82,32.1,0.99,1.1,270,1832,8
2021-08-02 10:00,,29.5,79,32.4,1.2,2.1,110,1994,8
2021-08-02 11:00,,30.8,72,31.9,2.81,2.2,230,1955,9
2021-08-02 12:00,,31.0,72,32.2,2.91,1.8,320,1976,8
2021-08-02 13:00,,32.5,69,33.6,3.06,2.0,160,1945,7
2021-08-02 14:00,,31.5,65,30.0,2.87,2.3,200,1982,7
2021-08-02 15:00,,31.4,65,29.8,1.96,1.6,270,1980,9
2021-08-02 16:00,,31.0,67,30.0,2.69,2.0,160,1975,10
2021-08-02 17:00,,29.9,70,29.5,1.16,1.8,230,1974,9
2021-08-02 18:00,,30.2,70,30.0,1.15,1.8,230,1992,9
2021-08-02 19:00,,28.6,77,30.0,0.39,0.6,160,2000,3
2021-08-02 20:00,,27.5,82,30.0,0.01,0.7,110,2000,3
2021-08-02 21:00,,27.3,85,30.7,,1.2,230,2000,6
2021-08-02 22:00,,26.3,89,30.4,,0.9,140,1943,10
2021-08-02 23:00,,26.2,87,29.5,,0.1,0,1980,10
2021-08-03 00:00,,26.2,89,30.2,,0.0,0,1954,8
2021-08-03 01:00,,26.0,91,30.6,,0.6,90,1748,10
2021-08-03 02:00,,25.6,93,30.4,,0.5,160,1642,9
2021-08-03 03:00,,25.3,92,29.5,,0.0,0,1843,8
2021-08-03 04:00,,24.8,94,29.3,,0.7,90,1186,
2021-08-03 05:00,,24.7,95,29.5,,0.1,0,1321,
2021-08-03 06:00,,24.8,94,29.3,0.0,1.1,20,1344,
2021-08-03 07:00,,25.5,93,30.2,0.23,0.0,0,1364,
2021-08-03 08:00,,27.3,88,31.9,0.69,1.0,110,1523,
2021-08-03 09:00,,29.0,79,31.5,1.48,1.7,140,1743,
2021-08-03 10:00,,29.7,72,30.0,1.52,1.2,160,1972,7
2021-08-03 11:00,,31.3,67,30.6,1.95,0.9,200,1898,8
2021-08-03 12:00,,31.2,69,31.3,2.2,1.5,160,1918,8
2021-08-03 13:00,,30.9,70,31.1,2.49,1.7,180,1914,9
2021-08-03 14:00,,32.2,66,31.7,2.91,1.8,160,1998,8
2021-08-03 15:00,,31.0,67,30.0,2.18,1.5,200,1985,9
2021-08-03 16:00,,31.1,66,29.7,1.73,0.9,180,1967,8
2021-08-03 17:00,,30.1,70,29.8,1.13,2.3,230,1998,9
2021-08-03 18:00,,29.5,73,30.0,0.81,2.1,270,2000,8
2021-08-03 19:00,,28.9,74,29.3,0.41,1.0,250,1995,8
2021-08-03 20:00,,27.4,81,29.5,0.02,0.1,0,2000,5
2021-08-03 21:00,,26.7,84,29.3,,0.3,0,1973,4
2021-08-03 22:00,,25.2,92,29.5,,0.2,0,1688,5
2021-08-03 23:00,,24.9,93,29.1,,0.2,0,1437,4
2021-08-04 00:00,,24.3,95,28.8,,0.0,0,1134,3
2021-08-04 01:00,,24.2,96,28.9,,0.1,0,1151,4
2021-08-04 02:00,,23.7,97,28.3,,0.1,0,917,4
2021-08-04 03:00,,23.7,96,28.1,,0.0,0,852,3
2021-08-04 04:00,,23.7,97,28.3,,0.0,0,1014,2
2021-08-04 05:00,,23.7,97,28.3,,0.1,0,785,2
2021-08-04 06:00,,24.5,97,29.7,0.0,0.0,0,705,3
2021-08-04 07:00,,25.1,94,29.8,0.23,1.4,20,726,2
2021-08-04 08:00,,25.7,90,29.7,0.59,1.1,290,1122,2
2021-08-04 09:00,,27.5,82,30.0,1.45,1.2,250,1507,3
2021-08-04 10:00,,30.2,70,30.0,2.35,0.9,270,1692,1
2021-08-04 11:00,,32.0,61,28.9,2.89,1.0,290,1964,3
2021-08-04 12:00,,31.8,62,29.1,2.59,1.5,320,1926,
2021-08-04 13:00,,32.9,58,28.9,1.85,1.2,340,1874,6
2021-08-04 14:00,,34.2,53,28.4,3.39,2.3,250,1928,7
2021-08-04 15:00,,34.5,54,29.5,3.25,1.8,230,1877,7
2021-08-04 16:00,,34.2,50,26.8,2.54,2.7,230,1803,6
2021-08-04 17:00,,33.5,54,27.9,1.81,1.7,160,1935,2
2021-08-04 18:00,,32.7,53,26.1,1.11,1.3,200,2000,2
2021-08-04 19:00,,31.3,59,26.9,0.41,0.8,250,2000,3
2021-08-04 20:00,,29.2,66,26.6,0.01,0.8,160,2000,2
2021-08-04 21:00,,29.2,70,28.3,,1.3,250,1999,4
2021-08-04 22:00,,26.7,82,28.6,,0.0,0,1996,4
2021-08-04 23:00,,25.7,86,28.3,,0.0,0,1810,4
2021-08-05 00:00,,25.0,90,28.4,,0.0,0,1561,2
2021-08-05 01:00,,24.5,92,28.3,,0.0,0,1348,2
2021-08-05 02:00,,24.0,92,27.4,,0.0,0,1246,2
2021-08-05 03:00,,23.6,94,27.2,,0.0,0,1062,3
2021-08-05 04:00,,23.6,94,27.2,,0.0,0,997,4
2021-08-05 05:00,,23.2,95,26.9,,0.0,0,918,2
2021-08-05 06:00,,23.2,96,27.2,0.0,0.0,0,743,2
2021-08-05 07:00,,25.3,89,28.6,0.32,0.0,0,1144,0
2021-08-05 08:00,,27.7,82,30.4,0.99,0.5,360,1257,4
2021-08-05 09:00,,29.2,76,30.7,1.7,1.1,270,1486,1
2021-08-05 10:00,,30.9,65,28.9,2.35,1.0,200,1868,3
2021-08-05 11:00,,33.2,58,29.5,2.89,1.3,70,1959,4
2021-08-05 12:00,,34.4,55,29.8,3.35,1.6,180,1995,5
2021-08-05 13:00,,34.5,57,31.1,2.65,1.4,270,2000,7
2021-08-05 14:00,,35.1,55,30.9,2.06,1.3,250,1904,8
2021-08-05 15:00,,34.5,51,27.7,2.25,1.2,160,2000,7
2021-08-05 16:00,,34.2,55,29.5,0.97,1.1,110,1993,6
2021-08-05 17:00,,35.0,56,31.5,1.33,1.2,160,1963,4
2021-08-05 18:00,,33.5,60,30.9,1.06,1.4,250,1951,2
2021-08-05 19:00,,31.6,67,31.1,0.35,0.8,250,1943,3
2021-08-05 20:00,,29.2,77,31.1,0.01,1.0,180,1877,3
2021-08-05 21:00,,28.3,80,30.7,,0.4,0,643,2
2021-08-05 22:00,,27.7,83,30.7,,0.0,0,540,4
2021-08-05 23:00,,26.2,90,30.6,,0.7,90,389,1
2021-08-06 00:00,,25.5,93,30.2,,0.0,0,344,1
2021-08-06 01:00,,24.4,94,28.6,,0.0,0,304,3
2021-08-06 02:00,,24.0,95,28.3,,0.1,0,251,2
2021-08-06 03:00,,23.5,95,27.4,,0.0,0,268,3
2021-08-06 04:00,,23.2,96,27.2,,0.4,0,287,0
2021-08-06 05:00,,22.8,96,26.6,,0.0,0,275,1
2021-08-06 06:00,,22.6,97,26.4,0.0,0.2,0,534,1
2021-08-06 07:00,,25.1,91,28.9,0.3,0.0,0,587,0
2021-08-06 08:00,,27.4,80,29.1,1.02,0.2,0,1159,0
2021-08-06 09:00,,29.5,76,31.3,1.78,1.5,290,1780,0
2021-08-06 10:00,,32.3,58,27.9,2.44,1.4,50,1118,0
2021-08-06 11:00,,33.5,54,27.9,2.96,2.1,50,1278,0
2021-08-06 12:00,,34.6,53,29.1,3.33,1.7,90,1471,0
2021-08-06 13:00,,35.5,48,27.6,3.51,2.6,90,1350,0
2021-08-06 14:00,,36.0,41,24.3,3.44,1.3,110,1624,1
2021-08-06 15:00,,36.1,45,26.8,2.87,1.7,270,1818,6
2021-08-06 16:00,,36.4,44,26.6,2.49,1.1,160,1824,7
2021-08-06 17:00,,35.1,46,26.0,1.59,1.6,270,1992,6
2021-08-06 18:00,,33.7,50,26.1,0.61,1.4,250,1998,8
2021-08-06 19:00,,31.9,55,26.0,0.2,0.9,200,1901,8
2021-08-06 20:00,,28.3,74,28.4,0.01,0.5,160,1314,7
2021-08-06 21:00,,27.8,75,27.9,,0.5,20,1706,1
2021-08-06 22:00,,26.5,80,27.6,,0.5,70,407,1
2021-08-06 23:00,,26.2,80,27.1,,0.2,0,780,4
2021-08-07 00:00,,24.7,85,26.4,,0.0,0,493,3
2021-08-07 01:00,,24.4,87,26.4,,0.2,0,429,1
2021-08-07 02:00,,24.0,88,26.1,,0.2,0,540,1
2021-08-07 03:00,,23.6,90,26.1,,0.0,0,423,2
2021-08-07 04:00,,23.2,91,25.8,,0.0,0,393,4
2021-08-07 05:00,,23.2,92,26.1,,0.0,0,380,5
2021-08-07 06:00,,23.6,91,26.4,0.01,0.0,0,514,4
2021-08-07 07:00,,25.3,84,26.9,0.33,0.6,70,446,3
2021-08-07 08:00,,28.0,75,28.3,1.0,0.5,90,727,3
2021-08-07 09:00,,29.8,67,28.1,1.74,2.1,90,415,2
2021-08-07 10:00,,31.3,63,28.8,2.38,1.2,110,,2
2021-08-07 11:00,,33.0,60,30.0,2.75,1.1,110,,7
2021-08-07 12:00,,34.5,53,28.9,3.24,1.5,270,,5
2021-08-07 13:00,,36.0,48,28.4,3.5,1.8,70,,5
2021-08-07 14:00,,36.4,45,27.2,2.63,1.9,270,,5
2021-08-07 15:00,,37.1,45,28.3,3.24,1.8,110,,6
2021-08-07 16:00,,35.4,53,30.4,1.64,2.3,200,,7
2021-08-07 17:00,,33.2,61,30.9,1.11,1.8,160,1997,8
2021-08-07 18:00,,31.5,70,32.2,0.47,1.6,180,1997,8
2021-08-07 19:00,,29.8,77,32.2,0.14,1.6,200,2000,8
2021-08-07 20:00,,29.6,76,31.5,0.01,0.5,200,1972,9
2021-08-07 21:00,,28.8,73,28.8,,1.6,20,2000,8
2021-08-07 22:00,25.5,23.6,95,27.6,,2.0,70,104,10
2021-08-07 23:00,50.8,23.5,98,28.3,,1.7,70,203,10
2021-08-08 00:00,2.5,23.7,97,28.3,,0.4,0,1244,9
2021-08-08 01:00,0.4,23.6,96,27.9,,0.6,360,2000,9
2021-08-08 02:00,,23.2,97,27.4,,0.6,70,1990,9
2021-08-08 03:00,,23.2,98,27.7,,0.4,0,1955,8
2021-08-08 04:00,,23.0,97,27.1,,0.5,340,2000,8
2021-08-08 05:00,,22.8,97,26.8,,0.2,0,1994,7
2021-08-08 06:00,,22.6,97,26.4,0.0,0.2,0,1998,8
2021-08-08 07:00,,23.1,96,27.1,0.13,0.8,20,2000,4
2021-08-08 08:00,,23.8,93,27.2,0.45,1.0,20,2000,9
2021-08-08 09:00,,25.1,88,27.9,0.76,0.3,0,2000,7
2021-08-08 10:00,,27.7,83,30.7,1.76,1.2,50,1999,9
2021-08-08 11:00,,28.1,79,30.0,1.43,0.4,0,1979,10
2021-08-08 12:00,,28.1,82,31.1,1.05,1.7,110,2000,10
2021-08-08 13:00,,28.2,79,30.2,0.59,0.6,20,2000,10
2021-08-08 14:00,,28.1,81,30.7,0.48,0.6,110,1998,10
2021-08-08 15:00,,27.6,85,31.3,0.41,1.0,160,1999,10
2021-08-08 16:00,0.0,27.6,86,31.7,0.32,0.9,70,1965,10
2021-08-08 17:00,0.1,26.9,87,30.7,0.31,1.2,70,1950,10
2021-08-08 18:00,,26.5,84,28.9,0.24,0.8,360,2000,10
2021-08-08 19:00,0.0,25.2,90,28.8,0.11,1.4,340,2000,10
2021-08-08 20:00,,25.1,91,28.9,0.0,0.4,0,2000,9
2021-08-08 21:00,,24.7,89,27.6,,1.0,20,2000,10
2021-08-08 22:00,,24.8,88,27.4,,1.1,20,2000,9
2021-08-08 23:00,,25.2,84,26.8,,0.8,360,2000,9
2021-08-09 00:00,,25.4,82,26.4,,1.0,340,2000,5
2021-08-09 01:00,,24.5,86,26.3,,0.3,0,2000,8
2021-08-09 02:00,,24.6,89,27.4,,0.5,340,2000,9
2021-08-09 03:00,,24.7,84,26.1,,1.3,360,2000,8
2021-08-09 04:00,,25.2,80,25.5,,1.9,320,2000,3
2021-08-09 05:00,,23.7,85,24.9,,0.8,50,2000,4
2021-08-09 06:00,,22.9,91,25.3,0.0,0.4,0,2000,2
2021-08-09 07:00,,25.0,85,26.8,0.3,0.4,0,2000,0
2021-08-09 08:00,,27.3,71,25.6,1.03,1.7,320,2000,2
2021-08-09 09:00,,29.0,65,26.0,1.78,1.3,320,1866,2
2021-08-09 10:00,,29.7,62,25.8,2.29,1.5,290,1984,7
2021-08-09 11:00,,29.9,60,25.2,1.93,1.2,290,2000,6
2021-08-09 12:00,,31.7,57,26.6,3.32,1.4,230,2000,
2021-08-09 13:00,,32.1,55,26.3,3.12,1.0,320,2000,6
2021-08-09 14:00,,31.3,56,25.5,2.19,0.5,110,2000,6
2021-08-09 15:00,,33.2,49,24.9,2.74,1.1,200,1993,4
2021-08-09 16:00,,31.8,54,25.3,1.89,1.2,110,2000,6
2021-08-09 17:00,,30.0,65,27.4,0.62,1.8,180,2000,9
2021-08-09 18:00,0.0,29.0,67,26.8,0.19,0.8,160,2000,6
2021-08-09 19:00,0.0,28.6,68,26.6,0.04,1.4,200,2000,6
2021-08-09 20:00,,28.0,72,27.1,0.0,1.0,290,2000,9
2021-08-09 21:00,,27.7,74,27.4,,1.5,250,2000,8
2021-08-09 22:00,0.0,24.9,89,27.9,,2.3,250,2000,9
2021-08-09 23:00,0.0,24.3,91,27.6,,0.2,0,1995,10
2021-08-10 00:00,,23.8,94,27.6,,0.4,0,2000,
2021-08-10 01:00,,24.2,92,27.7,,0.3,0,2000,10
2021-08-10 02:00,,23.8,93,27.2,,0.8,50,2000,10
2021-08-10 03:00,,23.8,93,27.2,,0.4,0,2000,10
2021-08-10 04:00,,24.2,92,27.7,,0.2,0,1847,4
2021-08-10 05:00,,23.8,95,27.9,,0.0,0,2000,9
2021-08-10 06:00,0.0,24.0,94,27.9,0.0,0.7,70,1974,9
2021-08-10 07:00,,24.6,95,29.3,0.1,0.1,0,1826,8
2021-08-10 08:00,,25.8,86,28.4,0.5,1.2,110,1974,7
2021-08-10 09:00,,26.0,83,27.7,1.13,1.8,140,1997,8
2021-08-10 10:00,,28.1,78,29.5,1.85,2.8,110,1918,7
2021-08-10 11:00,,28.4,78,30.0,2.15,2.3,140,1907,7
2021-08-10 12:00,,28.7,70,27.4,2.14,1.6,160,2000,7
2021-08-10 13:00,,30.6,67,29.3,3.46,1.9,230,1980,7
2021-08-10 14:00,,30.6,65,28.8,3.56,2.4,140,1944,7
2021-08-10 15:00,,30.9,65,28.9,3.08,1.6,270,1978,6
2021-08-10 16:00,,29.6,71,29.3,2.15,1.8,140,1973,8
2021-08-10 17:00,,29.3,73,29.7,1.67,2.1,110,1999,8
2021-08-10 18:00,,28.1,77,29.1,0.69,1.2,110,2000,8
2021-08-10 19:00,,27.2,80,28.8,0.14,1.1,160,1922,8
2021-08-10 20:00,,26.2,86,29.1,0.01,0.2,0,1999,9
2021-08-10 21:00,,25.5,83,26.9,,1.2,50,2000,9
2021-08-10 22:00,,24.3,87,26.3,,0.9,360,2000,7
2021-08-10 23:00,,23.7,91,26.6,,0.6,360,2000,8
2021-08-11 00:00,,23.6,90,26.1,,0.3,0,2000,
2021-08-11 01:00,,23.1,92,26.0,,0.5,50,2000,7
2021-08-11 02:00,,23.0,93,26.1,,0.6,50,2000,7
2021-08-11 03:00,,22.8,94,26.0,,0.0,0,2000,7
2021-08-11 04:00,,22.8,93,25.8,,0.5,20,2000,7
2021-08-11 05:00,,22.7,94,25.8,,0.6,20,1964,6
2021-08-11 06:00,,22.6,97,26.4,0.0,0.0,0,1987,8
2021-08-11 07:00,,23.3,93,26.4,0.06,1.0,20,1987,10
2021-08-11 08:00,,24.2,90,27.1,0.37,1.0,50,1948,8
2021-08-11 09:00,,25.7,85,27.9,1.08,0.6,290,1931,7
2021-08-11 10:00,,27.4,83,30.2,1.74,1.3,110,1828,8
2021-08-11 11:00,,27.2,80,28.8,1.69,1.7,70,1692,8
2021-08-11 12:00,,29.6,73,30.2,3.21,2.2,110,1758,8
2021-08-11 13:00,,29.6,70,28.9,2.85,1.9,90,1827,8
2021-08-11 14:00,,30.4,67,28.9,3.36,2.0,110,1919,8
2021-08-11 15:00,,30.0,69,29.1,2.18,2.0,250,1780,7
2021-08-11 16:00,,27.8,76,28.3,1.88,2.0,140,1777,6
2021-08-11 17:00,,29.1,71,28.4,1.46,2.1,230,1764,3
2021-08-11 18:00,,27.1,73,26.1,1.01,1.8,250,1907,2
2021-08-11 19:00,,25.7,81,26.6,0.29,1.4,140,1955,4
2021-08-11 20:00,,24.6,85,26.3,0.01,0.1,0,1992,2
2021-08-11 21:00,,23.7,92,26.9,,0.1,0,1688,4
2021-08-11 22:00,,23.4,94,26.9,,0.6,50,1459,5
2021-08-11 23:00,,23.3,94,26.8,,0.6,360,1462,7
2021-08-12 00:00,,22.7,94,25.8,,0.4,0,1312,
2021-08-12 01:00,,22.7,94,25.8,,0.4,0,1419,5
2021-08-12 02:00,,22.1,96,25.5,,0.0,0,1328,5
2021-08-12 03:00,,22.2,96,25.6,,1.0,20,1304,7
2021-08-12 04:00,,21.7,96,24.9,,0.7,20,1141,8
2021-08-12 05:00,,21.7,96,24.9,,1.1,20,1148,8
2021-08-12 06:00,,21.4,97,24.6,0.0,0.4,0,1256,6
2021-08-12 07:00,,22.6,93,25.5,0.23,0.5,50,1460,6
2021-08-12 08:00,,24.2,86,26.0,0.74,0.9,50,1619,0
2021-08-12 09:00,,26.0,78,26.1,1.63,0.9,50,1916,3
2021-08-12 10:00,,28.2,70,26.8,2.34,1.5,110,1883,8
2021-08-12 11:00,,28.1,70,26.6,1.84,1.5,70,1964,8
2021-08-12 12:00,,28.2,68,26.0,1.64,1.0,270,1902,9
2021-08-12 13:00,,29.1,65,26.1,2.62,1.5,140,1860,7
2021-08-12 14:00,,29.8,65,27.2,1.71,1.0,200,1948,8
2021-08-12 15:00,,30.3,63,27.1,2.03,1.4,290,1931,9
2021-08-12 16:00,,29.7,64,26.6,1.45,0.9,160,1917,9
2021-08-12 17:00,,28.8,73,28.8,0.51,1.4,200,1972,10
2021-08-12 18:00,,27.7,77,28.4,0.32,1.3,180,1983,10
2021-08-12 19:00,0.0,26.2,87,29.5,0.05,0.9,200,1891,10
2021-08-12 20:00,0.2,25.2,96,30.7,0.0,0.0,0,400,10
2021-08-12 21:00,0.3,24.7,97,30.0,,0.9,180,675,10
2021-08-12 22:00,0.0,24.6,97,29.8,,0.3,0,579,10
2021-08-12 23:00,,24.7,96,29.8,,0.3,0,1078,10
2021-08-13 00:00,,24.6,96,29.7,,0.1,0,1285,
2021-08-13 01:00,0.0,24.3,97,29.3,,1.2,20,784,10
2021-08-13 02:00,0.1,24.2,98,29.5,,0.1,0,741,10
2021-08-13 03:00,0.0,23.8,98,28.8,,0.2,0,634,10
2021-08-13 04:00,,24.0,97,28.8,,0.5,360,718,10
2021-08-13 05:00,0.2,23.7,97,28.3,,0.3,0,609,10
2021-08-13 06:00,0.0,23.5,98,28.3,0.0,0.2,0,591,10
2021-08-13 07:00,,23.7,95,27.7,0.09,0.4,0,875,9
2021-08-13 08:00,,24.2,93,27.9,0.25,0.1,0,1003,10
2021-08-13 09:00,,25.0,89,28.1,0.6,1.6,50,1219,10
2021-08-13 10:00,,25.5,87,28.3,0.64,1.0,360,1714,10
2021-08-13 11:00,,26.2,82,27.7,0.94,1.2,340,1870,10
2021-08-13 12:00,0.0,27.0,79,28.1,1.12,1.4,360,1488,10
2021-08-13 13:00,0.0,28.0,78,29.3,1.09,1.7,90,1805,10
2021-08-13 14:00,,28.4,72,27.7,1.49,1.8,20,1870,10
2021-08-13 15:00,,28.5,69,26.8,1.11,1.5,70,1955,10
2021-08-13 16:00,,27.2,78,28.1,0.94,1.5,360,1996,10
2021-08-13 17:00,,26.8,78,27.4,0.54,0.8,340,1998,10
2021-08-13 18:00,,26.3,80,27.2,0.29,0.8,320,1977,10
2021-08-13 19:00,0.0,25.8,81,26.8,0.13,0.2,0,2000,10
2021-08-13 20:00,,25.2,86,27.4,0.0,0.1,0,1864,10
2021-08-13 21:00,,24.7,88,27.2,,0.2,0,1822,10
2021-08-13 22:00,0.0,24.7,87,26.9,,0.4,0,1920,10
2021-08-13 23:00,0.0,24.3,90,27.2,,0.4,0,1837,10
2021-08-14 00:00,0.2,23.3,94,26.8,,0.4,0,922,
2021-08-14 01:00,0.4,22.9,95,26.4,,0.7,20,1015,10
2021-08-14 02:00,0.3,22.6,96,26.3,,0.9,360,527,10
2021-08-14 03:00,1.6,22.3,96,25.8,,0.4,0,490,10
2021-08-14 04:00,1.1,22.2,97,25.8,,0.3,0,497,10
2021-08-14 05:00,0.6,22.1,98,26.0,,0.4,0,265,10
2021-08-14 06:00,0.8,22.2,98,26.1,0.0,0.3,0,529,10
2021-08-14 07:00,1.7,22.2,98,26.1,0.01,0.0,0,489,10
2021-08-14 08:00,2.1,22.5,98,26.6,0.12,0.1,0,838,10
2021-08-14 09:00,0.2,22.8,96,26.6,0.29,0.4,0,1170,10
2021-08-14 10:00,1.5,23.1,95,26.8,0.38,0.8,360,1067,10
2021-08-14 11:00,0.6,23.1,93,26.1,0.49,1.7,360,1874,10
2021-08-14 12:00,0.2,23.1,92,26.0,0.78,1.6,20,1964,10
2021-08-14 13:00,0.1,24.1,85,25.5,1.02,1.4,50,2000,10
2021-08-14 14:00,,24.5,81,24.9,1.03,1.4,20,2000,10
2021-08-14 15:00,,25.5,78,25.3,1.18,1.8,360,2000,10
2021-08-14 16:00,,26.7,71,24.7,1.69,1.4,50,2000,9
2021-08-14 17:00,,26.7,63,22.0,1.5,2.0,20,1943,4
2021-08-14 18:00,,26.2,69,23.4,0.8,0.7,360,2000,
2021-08-14 19:00,,24.6,79,24.4,0.23,0.4,0,2000,
2021-08-14 20:00,,22.6,88,24.1,0.01,0.0,0,1606,8
2021-08-14 21:00,,23.0,85,23.8,,0.4,0,1986,7
2021-08-14 22:00,,23.2,82,23.2,,0.9,360,2000,7
2021-08-14 23:00,,22.8,83,22.9,,0.6,20,2000,9
2021-08-15 00:00,,21.5,91,23.2,,0.0,0,2000,
2021-08-15 01:00,,21.1,95,23.7,,0.5,90,1993,8
2021-08-15 02:00,,20.7,95,23.1,,0.0,0,1987,8
2021-08-15 03:00,,20.9,94,23.1,,0.4,0,1927,6
2021-08-15 04:00,,20.2,96,22.7,,0.2,0,1404,8
2021-08-15 05:00,,20.4,96,22.9,,0.7,20,1984,8
2021-08-15 06:00,,19.9,96,22.2,0.0,0.0,0,1892,5
2021-08-15 07:00,,22.0,90,23.7,0.25,0.1,0,1995,4
2021-08-15 08:00,,24.7,74,22.9,0.95,0.8,20,1965,6
2021-08-15 09:00,,26.2,68,23.1,1.69,1.3,20,1949,7
2021-08-15 10:00,,26.3,69,23.5,1.56,1.4,20,1962,8
2021-08-15 11:00,,27.5,68,24.9,2.24,1.3,70,1974,6
2021-08-15 12:00,,28.1,65,24.6,2.54,1.6,70,1985,8
2021-08-15 13:00,,28.8,63,24.9,3.05,1.8,70,1974,7
2021-08-15 14:00,,29.6,58,24.0,2.8,2.0,20,1984,6
2021-08-15 15:00,,29.7,56,23.2,2.42,1.6,20,1922,7
2021-08-15 16:00,,29.7,58,24.1,1.67,1.6,360,1986,8
2021-08-15 17:00,,29.5,62,25.5,1.42,2.4,90,2000,9
2021-08-15 18:00,,27.8,70,26.1,0.8,2.4,90,2000,7
2021-08-15 19:00,,25.7,77,25.3,0.16,1.4,90,1987,9
2021-08-15 20:00,,25.0,80,25.3,0.01,2.2,90,2000,10
2021-08-15 21:00,,24.1,83,24.9,,2.1,110,1998,10
2021-08-15 22:00,,23.8,82,24.1,,1.4,20,2000,10
2021-08-15 23:00,,23.7,83,24.3,,1.0,360,2000,9
2021-08-16 00:00,,23.6,84,24.4,,0.6,20,2000,
2021-08-16 01:00,,23.2,87,24.7,,0.4,0,2000,10
2021-08-16 02:00,,23.0,87,24.4,,1.1,20,1942,8
2021-08-16 03:00,,22.1,90,23.8,,0.6,20,1968,5
2021-08-16 04:00,,21.6,92,23.7,,0.1,0,1918,9
2021-08-16 05:00,,21.1,93,23.2,,0.3,0,1713,7
2021-08-16 06:00,,20.8,93,22.8,0.0,0.2,0,1391,7
2021-08-16 07:00,,21.5,90,22.9,0.17,0.5,50,1438,5
2021-08-16 08:00,,24.2,79,23.8,0.91,1.1,20,1675,3
2021-08-16 09:00,,25.0,74,23.4,1.37,1.4,360,1733,7
2021-08-16 10:00,,27.0,69,24.6,2.17,1.9,50,1680,3
2021-08-16 11:00,,27.6,66,24.3,2.75,2.0,90,1632,8
2021-08-16 12:00,,27.6,68,25.0,2.72,2.6,70,1872,7
2021-08-16 13:00,,28.5,63,24.4,2.18,2.0,70,1833,
2021-08-16 14:00,,28.9,61,24.3,2.62,2.9,70,1836,
2021-08-16 15:00,,28.3,63,24.1,2.49,1.9,90,1956,
2021-08-16 16:00,,27.6,65,24.0,0.58,0.8,110,1947,
2021-08-16 17:00,,27.5,70,25.6,0.65,1.1,140,1854,
2021-08-16 18:00,,26.2,70,23.7,0.16,0.1,0,1931,
